SNo,ObservationDate,Province,Country/Region,Last Update,Confirmed,Deaths,Recovered
173736,12/08/2020,Michigan,US,2020-12-09 05:28:01,443076.0,10625.0,0.0
173740,12/08/2020,Minnesota,US,2020-12-09 05:28:01,359203.0,4086.0,0.0
173741,12/08/2020,Mississippi,US,2020-12-09 05:28:01,167926.0,4017.0,0.0
173742,12/08/2020,Missouri,US,2020-12-09 05:28:01,335556.0,4430.0,0.0
173747,12/08/2020,Montana,US,2020-12-09 05:28:01,69346.0,763.0,0.0
173765,12/08/2020,Nebraska,US,2020-12-09 05:28:01,142595.0,1271.0,0.0
173767,12/08/2020,Nevada,US,2020-12-09 05:28:01,173284.0,2359.0,0.0
173770,12/08/2020,New Hampshire,US,2020-12-09 05:28:01,26623.0,566.0,0.0
173771,12/08/2020,New Jersey,US,2020-12-09 05:28:01,413745.0,17426.0,0.0
173772,12/08/2020,New Mexico,US,2020-12-09 05:28:01,109947.0,1756.0,0.0
173774,12/08/2020,New York,US,2020-12-09 05:28:01,731722.0,35170.0,0.0
173785,12/08/2020,North Carolina,US,2020-12-09 05:28:01,404032.0,5605.0,0.0
173786,12/08/2020,North Dakota,US,2020-12-09 05:28:01,83342.0,1028.0,0.0
173789,12/08/2020,Northern Mariana Islands,US,2020-12-09 05:28:01,113.0,2.0,0.0
173802,12/08/2020,Ohio,US,2020-12-09 05:28:01,510018.0,7103.0,0.0
173806,12/08/2020,Oklahoma,US,2020-12-09 05:28:01,220686.0,1922.0,0.0
173810,12/08/2020,Oregon,US,2020-12-09 05:28:01,87082.0,1080.0,0.0
173823,12/08/2020,Pennsylvania,US,2020-12-09 05:28:01,442311.0,11521.0,0.0
173837,12/08/2020,Puerto Rico,US,2020-12-09 05:28:01,58316.0,1206.0,0.0
173850,12/08/2020,Recovered,US,2020-12-09 05:28:01,0.0,0.0,5786915.0
173854,12/08/2020,Rhode Island,US,2020-12-09 05:28:01,67067.0,1470.0,0.0
173906,12/08/2020,South Carolina,US,2020-12-09 05:28:01,236954.0,4585.0,0.0
173907,12/08/2020,South Dakota,US,2020-12-09 05:28:01,87038.0,1111.0,0.0
173923,12/08/2020,Tennessee,US,2020-12-09 05:28:01,414749.0,5109.0,0.0
173925,12/08/2020,Texas,US,2020-12-09 05:28:01,1414125.0,23661.0,0.0
173962,12/08/2020,Utah,US,2020-12-09 05:28:01,219971.0,972.0,0.0
173977,12/08/2020,Vermont,US,2020-12-09 05:28:01,5180.0,85.0,0.0
173981,12/08/2020,Virgin Islands,US,2020-12-09 05:28:01,1680.0,23.0,0.0
173982,12/08/2020,Virginia,US,2020-12-09 05:28:01,262730.0,4260.0,0.0
173991,12/08/2020,Washington,US,2020-12-09 05:28:01,196032.0,2915.0,0.0
173994,12/08/2020,West Virginia,US,2020-12-09 05:28:01,57060.0,870.0,0.0
173996,12/08/2020,Wisconsin,US,2020-12-09 05:28:01,448009.0,4054.0,0.0
173997,12/08/2020,Wyoming,US,2020-12-09 05:28:01,37475.0,289.0,0.0
174191,12/09/2020,Alabama,US,2020-12-10 05:26:19,280187.0,3985.0,0.0
174193,12/09/2020,Alaska,US,2020-12-10 05:26:19,38707.0,150.0,0.0
174218,12/09/2020,Arizona,US,2020-12-10 05:26:19,382601.0,7081.0,0.0
174219,12/09/2020,Arkansas,US,2020-12-10 05:26:19,176652.0,2786.0,0.0
174262,12/09/2020,California,US,2020-12-10 05:26:19,1454124.0,20469.0,0.0
174297,12/09/2020,Colorado,US,2020-12-10 05:26:19,272346.0,3639.0,0.0
174298,12/09/2020,Connecticut,US,2020-12-10 05:26:19,140548.0,5285.0,0.0
174308,12/09/2020,Delaware,US,2020-12-10 05:26:19,42393.0,803.0,0.0
174311,12/09/2020,Diamond Princess cruise ship,US,2020-12-10 05:26:19,49.0,0.0,0.0
174312,12/09/2020,District of Columbia,US,2020-12-10 05:26:19,23854.0,704.0,0.0
174328,12/09/2020,Florida,US,2020-12-10 05:26:19,1083362.0,19462.0,0.0
174341,12/09/2020,Georgia,US,2020-12-10 05:26:19,517779.0,9921.0,0.0
174349,12/09/2020,Grand Princess,US,2020-12-10 05:26:19,103.0,3.0,0.0
174354,12/09/2020,Guam,US,2020-12-10 05:26:19,7039.0,113.0,0.0
174368,12/09/2020,Hawaii,US,2020-12-10 05:26:19,19056.0,266.0,0.0
174386,12/09/2020,Idaho,US,2020-12-10 05:26:19,116203.0,1103.0,0.0
174387,12/09/2020,Illinois,US,2020-12-10 05:26:19,812430.0,14612.0,0.0
174388,12/09/2020,Indiana,US,2020-12-10 05:26:19,398417.0,6506.0,0.0
174391,12/09/2020,Iowa,US,2020-12-10 05:26:19,250280.0,2724.0,0.0
174418,12/09/2020,Kansas,US,2020-12-10 05:26:19,182331.0,1941.0,0.0
174423,12/09/2020,Kentucky,US,2020-12-10 05:26:19,209135.0,2118.0,0.0
174465,12/09/2020,Louisiana,US,2020-12-10 05:26:19,258914.0,6684.0,0.0
174477,12/09/2020,Maine,US,2020-12-10 05:26:19,14454.0,246.0,0.0
174484,12/09/2020,Maryland,US,2020-12-10 05:26:19,222653.0,4962.0,0.0
174485,12/09/2020,Massachusetts,US,2020-12-10 05:26:19,269412.0,11166.0,0.0
174496,12/09/2020,Michigan,US,2020-12-10 05:26:19,448418.0,10706.0,0.0
174500,12/09/2020,Minnesota,US,2020-12-10 05:26:19,363719.0,4168.0,0.0
174501,12/09/2020,Mississippi,US,2020-12-10 05:26:19,170672.0,4041.0,0.0
174502,12/09/2020,Missouri,US,2020-12-10 05:26:19,338336.0,4470.0,0.0
174507,12/09/2020,Montana,US,2020-12-10 05:26:19,70133.0,771.0,0.0
174525,12/09/2020,Nebraska,US,2020-12-10 05:26:19,143924.0,1294.0,0.0
174527,12/09/2020,Nevada,US,2020-12-10 05:26:19,176334.0,2384.0,0.0
174530,12/09/2020,New Hampshire,US,2020-12-10 05:26:19,27592.0,570.0,0.0
174531,12/09/2020,New Jersey,US,2020-12-10 05:26:19,418861.0,17542.0,0.0
174532,12/09/2020,New Mexico,US,2020-12-10 05:26:19,112950.0,1823.0,0.0
174534,12/09/2020,New York,US,2020-12-10 05:26:19,740980.0,35236.0,0.0
174545,12/09/2020,North Carolina,US,2020-12-10 05:26:19,410527.0,5661.0,0.0
174546,12/09/2020,North Dakota,US,2020-12-10 05:26:19,86149.0,1086.0,0.0
174549,12/09/2020,Northern Mariana Islands,US,2020-12-10 05:26:19,113.0,2.0,0.0
174562,12/09/2020,Ohio,US,2020-12-10 05:26:19,520112.0,7187.0,0.0
174566,12/09/2020,Oklahoma,US,2020-12-10 05:26:19,222993.0,1945.0,0.0
174570,12/09/2020,Oregon,US,2020-12-10 05:26:19,88287.0,1110.0,0.0
174583,12/09/2020,Pennsylvania,US,2020-12-10 05:26:19,450924.0,11726.0,0.0
174597,12/09/2020,Puerto Rico,US,2020-12-10 05:26:19,58962.0,1219.0,0.0
174610,12/09/2020,Recovered,US,2020-12-10 05:26:19,0.0,0.0,5889896.0
174614,12/09/2020,Rhode Island,US,2020-12-10 05:26:19,68299.0,1484.0,0.0
174666,12/09/2020,South Carolina,US,2020-12-10 05:26:19,239444.0,4612.0,0.0
174667,12/09/2020,South Dakota,US,2020-12-10 05:26:19,88023.0,1147.0,0.0
174683,12/09/2020,Tennessee,US,2020-12-10 05:26:19,422962.0,5171.0,0.0
174685,12/09/2020,Texas,US,2020-12-10 05:26:19,1428656.0,23930.0,0.0
174722,12/09/2020,Utah,US,2020-12-10 05:26:19,222545.0,995.0,0.0
174737,12/09/2020,Vermont,US,2020-12-10 05:26:19,5285.0,86.0,0.0
174741,12/09/2020,Virgin Islands,US,2020-12-10 05:26:19,1698.0,23.0,0.0
174742,12/09/2020,Virginia,US,2020-12-10 05:26:19,267128.0,4281.0,0.0
174751,12/09/2020,Washington,US,2020-12-10 05:26:19,199028.0,2922.0,0.0
174754,12/09/2020,West Virginia,US,2020-12-10 05:26:19,58462.0,901.0,0.0
174756,12/09/2020,Wisconsin,US,2020-12-10 05:26:19,452180.0,4142.0,0.0
174757,12/09/2020,Wyoming,US,2020-12-10 05:26:19,37885.0,299.0,0.0
174951,12/10/2020,Alabama,US,2020-12-11 05:26:59,284922.0,4034.0,0.0
174953,12/10/2020,Alaska,US,2020-12-11 05:26:59,39345.0,155.0,0.0
174978,12/10/2020,Arizona,US,2020-12-11 05:26:59,387529.0,7154.0,0.0
174979,12/10/2020,Arkansas,US,2020-12-11 05:26:59,178854.0,2820.0,0.0
175022,12/10/2020,California,US,2020-12-11 05:26:59,1487917.0,20641.0,0.0
175057,12/10/2020,Colorado,US,2020-12-11 05:26:59,276995.0,3759.0,0.0
175058,12/10/2020,Connecticut,US,2020-12-11 05:26:59,142979.0,5327.0,0.0
175068,12/10/2020,Delaware,US,2020-12-11 05:26:59,43036.0,806.0,0.0
175071,12/10/2020,Diamond Princess cruise ship,US,2020-12-11 05:26:59,49.0,0.0,0.0
175072,12/10/2020,District of Columbia,US,2020-12-11 05:26:59,24098.0,708.0,0.0
175088,12/10/2020,Florida,US,2020-12-11 05:26:59,1094697.0,19591.0,0.0
175101,12/10/2020,Georgia,US,2020-12-11 05:26:59,525402.0,9975.0,0.0
175109,12/10/2020,Grand Princess,US,2020-12-11 05:26:59,103.0,3.0,0.0
175114,12/10/2020,Guam,US,2020-12-11 05:26:59,7052.0,115.0,0.0
175128,12/10/2020,Hawaii,US,2020-12-11 05:26:59,19179.0,268.0,0.0
175146,12/10/2020,Idaho,US,2020-12-11 05:26:59,118028.0,1136.0,0.0
175147,12/10/2020,Illinois,US,2020-12-11 05:26:59,823531.0,14844.0,0.0
175148,12/10/2020,Indiana,US,2020-12-11 05:26:59,404935.0,6603.0,0.0
175151,12/10/2020,Iowa,US,2020-12-11 05:26:59,252553.0,2724.0,0.0
175178,12/10/2020,Kansas,US,2020-12-11 05:26:59,182589.0,1941.0,0.0
175183,12/10/2020,Kentucky,US,2020-12-11 05:26:59,213449.0,2146.0,0.0
175225,12/10/2020,Louisiana,US,2020-12-11 05:26:59,261329.0,6724.0,0.0
175237,12/10/2020,Maine,US,2020-12-11 05:26:59,14861.0,246.0,0.0
175244,12/10/2020,Maryland,US,2020-12-11 05:26:59,225855.0,5012.0,0.0
175245,12/10/2020,Massachusetts,US,2020-12-11 05:26:59,274781.0,11209.0,0.0
175256,12/10/2020,Michigan,US,2020-12-11 05:26:59,454720.0,10900.0,0.0
175260,12/10/2020,Minnesota,US,2020-12-11 05:26:59,367218.0,4257.0,0.0
175261,12/10/2020,Mississippi,US,2020-12-11 05:26:59,172955.0,4083.0,0.0
175262,12/10/2020,Missouri,US,2020-12-11 05:26:59,342418.0,4544.0,0.0
175267,12/10/2020,Montana,US,2020-12-11 05:26:59,70892.0,781.0,0.0
175285,12/10/2020,Nebraska,US,2020-12-11 05:26:59,145774.0,1329.0,0.0
175287,12/10/2020,Nevada,US,2020-12-11 05:26:59,178527.0,2434.0,0.0
175290,12/10/2020,New Hampshire,US,2020-12-11 05:26:59,28273.0,584.0,0.0
175291,12/10/2020,New Jersey,US,2020-12-11 05:26:59,424679.0,17608.0,0.0
175292,12/10/2020,New Mexico,US,2020-12-11 05:26:59,114731.0,1846.0,0.0
175294,12/10/2020,New York,US,2020-12-11 05:26:59,752104.0,35323.0,0.0
175305,12/10/2020,North Carolina,US,2020-12-11 05:26:59,416083.0,5714.0,0.0
175306,12/10/2020,North Dakota,US,2020-12-11 05:26:59,86707.0,1109.0,0.0
175309,12/10/2020,Northern Mariana Islands,US,2020-12-11 05:26:59,113.0,2.0,0.0
175322,12/10/2020,Ohio,US,2020-12-11 05:26:59,531850.0,7298.0,0.0
175326,12/10/2020,Oklahoma,US,2020-12-11 05:26:59,225453.0,1980.0,0.0
175330,12/10/2020,Oregon,US,2020-12-11 05:26:59,89838.0,1123.0,0.0
175343,12/10/2020,Pennsylvania,US,2020-12-11 05:26:59,462954.0,11961.0,0.0
175357,12/10/2020,Puerto Rico,US,2020-12-11 05:26:59,59458.0,1238.0,0.0
175370,12/10/2020,Recovered,US,2020-12-11 05:26:59,0.0,0.0,5985047.0
175374,12/10/2020,Rhode Island,US,2020-12-11 05:26:59,69247.0,1498.0,0.0
175426,12/10/2020,South Carolina,US,2020-12-11 05:26:59,241686.0,4627.0,0.0
175427,12/10/2020,South Dakota,US,2020-12-11 05:26:59,88727.0,1177.0,0.0
175443,12/10/2020,Tennessee,US,2020-12-11 05:26:59,428973.0,5240.0,0.0
175445,12/10/2020,Texas,US,2020-12-11 05:26:59,1444808.0,24127.0,0.0
175482,12/10/2020,Utah,US,2020-12-11 05:26:59,225946.0,1016.0,0.0
175497,12/10/2020,Vermont,US,2020-12-11 05:26:59,5413.0,89.0,0.0
175501,12/10/2020,Virgin Islands,US,2020-12-11 05:26:59,1733.0,23.0,0.0
175502,12/10/2020,Virginia,US,2020-12-11 05:26:59,271043.0,4335.0,0.0
175511,12/10/2020,Washington,US,2020-12-11 05:26:59,202177.0,2933.0,0.0
175514,12/10/2020,West Virginia,US,2020-12-11 05:26:59,59695.0,921.0,0.0
175516,12/10/2020,Wisconsin,US,2020-12-11 05:26:59,456889.0,4209.0,0.0
175517,12/10/2020,Wyoming,US,2020-12-11 05:26:59,38223.0,299.0,0.0
175711,12/11/2020,Alabama,US,2020-12-12 05:26:19,288775.0,4086.0,0.0
175713,12/11/2020,Alaska,US,2020-12-12 05:26:19,39975.0,158.0,0.0
175738,12/11/2020,Arizona,US,2020-12-12 05:26:19,394512.0,7245.0,0.0
175739,12/11/2020,Arkansas,US,2020-12-12 05:26:19,181624.0,2875.0,0.0
175782,12/11/2020,California,US,2020-12-12 05:26:19,1524440.0,20859.0,0.0
175817,12/11/2020,Colorado,US,2020-12-12 05:26:19,281673.0,3846.0,0.0
175818,12/11/2020,Connecticut,US,2020-12-12 05:26:19,146761.0,5363.0,0.0
175828,12/11/2020,Delaware,US,2020-12-12 05:26:19,43818.0,807.0,0.0
175831,12/11/2020,Diamond Princess cruise ship,US,2020-12-12 05:26:19,49.0,0.0,0.0
175832,12/11/2020,District of Columbia,US,2020-12-12 05:26:19,24357.0,709.0,0.0
175848,12/11/2020,Florida,US,2020-12-12 05:26:19,1106396.0,19714.0,0.0
175861,12/11/2020,Georgia,US,2020-12-12 05:26:19,531593.0,10031.0,0.0
175869,12/11/2020,Grand Princess,US,2020-12-12 05:26:19,103.0,3.0,0.0
175874,12/11/2020,Guam,US,2020-12-12 05:26:19,7079.0,115.0,0.0
175888,12/11/2020,Hawaii,US,2020-12-12 05:26:19,19315.0,269.0,0.0
175906,12/11/2020,Idaho,US,2020-12-12 05:26:19,119610.0,1151.0,0.0
175907,12/11/2020,Illinois,US,2020-12-12 05:26:19,832951.0,15067.0,0.0
175908,12/11/2020,Indiana,US,2020-12-12 05:26:19,412135.0,6673.0,0.0
175911,12/11/2020,Iowa,US,2020-12-12 05:26:19,253612.0,3193.0,0.0
175938,12/11/2020,Kansas,US,2020-12-12 05:26:19,188086.0,2072.0,0.0
175943,12/11/2020,Kentucky,US,2020-12-12 05:26:19,217119.0,2168.0,0.0
175985,12/11/2020,Louisiana,US,2020-12-12 05:26:19,264191.0,6767.0,0.0
175997,12/11/2020,Maine,US,2020-12-12 05:26:19,15206.0,250.0,0.0
176004,12/11/2020,Maryland,US,2020-12-12 05:26:19,228471.0,5064.0,0.0
176005,12/11/2020,Massachusetts,US,2020-12-12 05:26:19,280436.0,11257.0,0.0
176016,12/11/2020,Michigan,US,2020-12-12 05:26:19,460346.0,10965.0,0.0
176020,12/11/2020,Minnesota,US,2020-12-12 05:26:19,370968.0,4351.0,0.0
176021,12/11/2020,Mississippi,US,2020-12-12 05:26:19,175282.0,4124.0,0.0
176022,12/11/2020,Missouri,US,2020-12-12 05:26:19,343412.0,4551.0,0.0
176027,12/11/2020,Montana,US,2020-12-12 05:26:19,71870.0,805.0,0.0
176045,12/11/2020,Nebraska,US,2020-12-12 05:26:19,146877.0,1343.0,0.0
176047,12/11/2020,Nevada,US,2020-12-12 05:26:19,181310.0,2479.0,0.0
176050,12/11/2020,New Hampshire,US,2020-12-12 05:26:19,29460.0,590.0,0.0
176051,12/11/2020,New Jersey,US,2020-12-12 05:26:19,428977.0,17662.0,0.0
176052,12/11/2020,New Mexico,US,2020-12-12 05:26:19,116565.0,1889.0,0.0
176054,12/11/2020,New York,US,2020-12-12 05:26:19,763228.0,35420.0,0.0
176065,12/11/2020,North Carolina,US,2020-12-12 05:26:19,423623.0,5752.0,0.0
176066,12/11/2020,North Dakota,US,2020-12-12 05:26:19,87214.0,1130.0,0.0
176069,12/11/2020,Northern Mariana Islands,US,2020-12-12 05:26:19,113.0,2.0,0.0
176082,12/11/2020,Ohio,US,2020-12-12 05:26:19,542209.0,7426.0,0.0
176086,12/11/2020,Oklahoma,US,2020-12-12 05:26:19,229353.0,2007.0,0.0
176090,12/11/2020,Oregon,US,2020-12-12 05:26:19,91420.0,1138.0,0.0
176103,12/11/2020,Pennsylvania,US,2020-12-12 05:26:19,476249.0,12183.0,0.0
176117,12/11/2020,Puerto Rico,US,2020-12-12 05:26:19,61002.0,1249.0,0.0
176130,12/11/2020,Recovered,US,2020-12-12 05:26:19,0.0,0.0,6135314.0
176134,12/11/2020,Rhode Island,US,2020-12-12 05:26:19,70818.0,1509.0,0.0
176186,12/11/2020,South Carolina,US,2020-12-12 05:26:19,245226.0,4673.0,0.0
176187,12/11/2020,South Dakota,US,2020-12-12 05:26:19,89672.0,1210.0,0.0
176203,12/11/2020,Tennessee,US,2020-12-12 05:26:19,436262.0,5327.0,0.0
176205,12/11/2020,Texas,US,2020-12-12 05:26:19,1460691.0,24359.0,0.0
176242,12/11/2020,Utah,US,2020-12-12 05:26:19,228129.0,1025.0,0.0
176257,12/11/2020,Vermont,US,2020-12-12 05:26:19,5541.0,93.0,0.0
176261,12/11/2020,Virgin Islands,US,2020-12-12 05:26:19,1791.0,23.0,0.0
176262,12/11/2020,Virginia,US,2020-12-12 05:26:19,274438.0,4370.0,0.0
176271,12/11/2020,Washington,US,2020-12-12 05:26:19,206288.0,2939.0,0.0
176274,12/11/2020,West Virginia,US,2020-12-12 05:26:19,60637.0,938.0,0.0
176276,12/11/2020,Wisconsin,US,2020-12-12 05:26:19,461367.0,4266.0,0.0
176277,12/11/2020,Wyoming,US,2020-12-12 05:26:19,38785.0,321.0,0.0
176471,12/12/2020,Alabama,US,2020-12-13 05:27:20,292841.0,4102.0,0.0
176473,12/12/2020,Alaska,US,2020-12-13 05:27:20,40497.0,176.0,0.0
176498,12/12/2020,Arizona,US,2020-12-13 05:27:20,402589.0,7322.0,0.0
176499,12/12/2020,Arkansas,US,2020-12-13 05:27:20,184252.0,2911.0,0.0
176542,12/12/2020,California,US,2020-12-13 05:27:20,1553908.0,20977.0,0.0
176577,12/12/2020,Colorado,US,2020-12-13 05:27:20,285634.0,3871.0,0.0
176578,12/12/2020,Connecticut,US,2020-12-13 05:27:20,146761.0,5363.0,0.0
176588,12/12/2020,Delaware,US,2020-12-13 05:27:20,44876.0,815.0,0.0
176591,12/12/2020,Diamond Princess cruise ship,US,2020-12-13 05:27:20,49.0,0.0,0.0
176592,12/12/2020,District of Columbia,US,2020-12-13 05:27:20,24643.0,713.0,0.0
176608,12/12/2020,Florida,US,2020-12-13 05:27:20,1116973.0,19785.0,0.0
176621,12/12/2020,Georgia,US,2020-12-13 05:27:20,538040.0,10075.0,0.0
176629,12/12/2020,Grand Princess,US,2020-12-13 05:27:20,103.0,3.0,0.0
176634,12/12/2020,Guam,US,2020-12-13 05:27:20,7079.0,115.0,0.0
176648,12/12/2020,Hawaii,US,2020-12-13 05:27:20,19511.0,271.0,0.0
176666,12/12/2020,Idaho,US,2020-12-13 05:27:20,120632.0,1169.0,0.0
176667,12/12/2020,Illinois,US,2020-12-13 05:27:20,841688.0,15231.0,0.0
176668,12/12/2020,Indiana,US,2020-12-13 05:27:20,419536.0,6758.0,0.0
176671,12/12/2020,Iowa,US,2020-12-13 05:27:20,255009.0,3208.0,0.0
176698,12/12/2020,Kansas,US,2020-12-13 05:27:20,188228.0,2072.0,0.0
176703,12/12/2020,Kentucky,US,2020-12-13 05:27:20,220659.0,2192.0,0.0
176745,12/12/2020,Louisiana,US,2020-12-13 05:27:20,264191.0,6767.0,0.0
176757,12/12/2020,Maine,US,2020-12-13 05:27:20,15620.0,257.0,0.0
176764,12/12/2020,Maryland,US,2020-12-13 05:27:20,232009.0,5100.0,0.0
176765,12/12/2020,Massachusetts,US,2020-12-13 05:27:20,285725.0,11307.0,0.0
176776,12/12/2020,Michigan,US,2020-12-13 05:27:20,465159.0,11195.0,0.0
176780,12/12/2020,Minnesota,US,2020-12-13 05:27:20,375398.0,4418.0,0.0
176781,12/12/2020,Mississippi,US,2020-12-13 05:27:20,177947.0,4180.0,0.0
176782,12/12/2020,Missouri,US,2020-12-13 05:27:20,350388.0,4602.0,0.0
176787,12/12/2020,Montana,US,2020-12-13 05:27:20,72644.0,816.0,0.0
176805,12/12/2020,Nebraska,US,2020-12-13 05:27:20,147688.0,1365.0,0.0
176807,12/12/2020,Nevada,US,2020-12-13 05:27:20,183949.0,2520.0,0.0
176810,12/12/2020,New Hampshire,US,2020-12-13 05:27:20,30244.0,600.0,0.0
176811,12/12/2020,New Jersey,US,2020-12-13 05:27:20,435771.0,17732.0,0.0
176812,12/12/2020,New Mexico,US,2020-12-13 05:27:20,118358.0,1913.0,0.0
176814,12/12/2020,New York,US,2020-12-13 05:27:20,774228.0,35504.0,0.0
176825,12/12/2020,North Carolina,US,2020-12-13 05:27:20,429776.0,5796.0,0.0
176826,12/12/2020,North Dakota,US,2020-12-13 05:27:20,87590.0,1152.0,0.0
176829,12/12/2020,Northern Mariana Islands,US,2020-12-13 05:27:20,113.0,2.0,0.0
176842,12/12/2020,Ohio,US,2020-12-13 05:27:20,553461.0,7477.0,0.0
176846,12/12/2020,Oklahoma,US,2020-12-13 05:27:20,233336.0,2042.0,0.0
176850,12/12/2020,Oregon,US,2020-12-13 05:27:20,92839.0,1150.0,0.0
176863,12/12/2020,Pennsylvania,US,2020-12-13 05:27:20,485330.0,12371.0,0.0
176877,12/12/2020,Puerto Rico,US,2020-12-13 05:27:20,61723.0,1266.0,0.0
176890,12/12/2020,Recovered,US,2020-12-13 05:27:20,0.0,0.0,6246605.0
176894,12/12/2020,Rhode Island,US,2020-12-13 05:27:20,70818.0,1509.0,0.0
176946,12/12/2020,South Carolina,US,2020-12-13 05:27:20,248798.0,4685.0,0.0
176947,12/12/2020,South Dakota,US,2020-12-13 05:27:20,90407.0,1243.0,0.0
176963,12/12/2020,Tennessee,US,2020-12-13 05:27:20,442953.0,5400.0,0.0
176965,12/12/2020,Texas,US,2020-12-13 05:27:20,1474276.0,24542.0,0.0
177002,12/12/2020,Utah,US,2020-12-13 05:27:20,231821.0,1038.0,0.0
177017,12/12/2020,Vermont,US,2020-12-13 05:27:20,5626.0,95.0,0.0
177021,12/12/2020,Virgin Islands,US,2020-12-13 05:27:20,1791.0,23.0,0.0
177022,12/12/2020,Virginia,US,2020-12-13 05:27:20,278615.0,4409.0,0.0
177031,12/12/2020,Washington,US,2020-12-13 05:27:20,208717.0,2941.0,0.0
177034,12/12/2020,West Virginia,US,2020-12-13 05:27:20,62151.0,966.0,0.0
177036,12/12/2020,Wisconsin,US,2020-12-13 05:27:20,465991.0,4324.0,0.0
177037,12/12/2020,Wyoming,US,2020-12-13 05:27:20,38907.0,321.0,0.0
177231,12/13/2020,Alabama,US,2020-12-14 05:26:27,295631.0,4102.0,0.0
177233,12/13/2020,Alaska,US,2020-12-14 05:26:27,41143.0,176.0,0.0
177258,12/13/2020,Arizona,US,2020-12-14 05:26:27,408442.0,7357.0,0.0
177259,12/13/2020,Arkansas,US,2020-12-14 05:26:27,185702.0,2945.0,0.0
177302,12/13/2020,California,US,2020-12-14 05:26:27,1586858.0,21046.0,0.0
177337,12/13/2020,Colorado,US,2020-12-14 05:26:27,288193.0,3958.0,0.0
177338,12/13/2020,Connecticut,US,2020-12-14 05:26:27,146761.0,5363.0,0.0
177348,12/13/2020,Delaware,US,2020-12-14 05:26:27,45460.0,816.0,0.0
177351,12/13/2020,Diamond Princess cruise ship,US,2020-12-14 05:26:27,49.0,0.0,0.0
177352,12/13/2020,District of Columbia,US,2020-12-14 05:26:27,24874.0,715.0,0.0
177368,12/13/2020,Florida,US,2020-12-14 05:26:27,1125931.0,19866.0,0.0
177381,12/13/2020,Georgia,US,2020-12-14 05:26:27,542838.0,10076.0,0.0
177389,12/13/2020,Grand Princess,US,2020-12-14 05:26:27,103.0,3.0,0.0
177394,12/13/2020,Guam,US,2020-12-14 05:26:27,7079.0,115.0,0.0
177408,12/13/2020,Hawaii,US,2020-12-14 05:26:27,19588.0,274.0,0.0
177426,12/13/2020,Idaho,US,2020-12-14 05:26:27,121179.0,1175.0,0.0
177427,12/13/2020,Illinois,US,2020-12-14 05:26:27,848904.0,15339.0,0.0
177428,12/13/2020,Indiana,US,2020-12-14 05:26:27,425434.0,6805.0,0.0
177431,12/13/2020,Iowa,US,2020-12-14 05:26:27,256249.0,3209.0,0.0
177458,12/13/2020,Kansas,US,2020-12-14 05:26:27,188228.0,2072.0,0.0
177463,12/13/2020,Kentucky,US,2020-12-14 05:26:27,223103.0,2207.0,0.0
177505,12/13/2020,Louisiana,US,2020-12-14 05:26:27,268613.0,6818.0,0.0
177517,12/13/2020,Maine,US,2020-12-14 05:26:27,15923.0,257.0,0.0
177524,12/13/2020,Maryland,US,2020-12-14 05:26:27,234647.0,5117.0,0.0
177525,12/13/2020,Massachusetts,US,2020-12-14 05:26:27,290578.0,11349.0,0.0
177536,12/13/2020,Michigan,US,2020-12-14 05:26:27,465159.0,11195.0,0.0
177540,12/13/2020,Minnesota,US,2020-12-14 05:26:27,378823.0,4503.0,0.0
177541,12/13/2020,Mississippi,US,2020-12-14 05:26:27,179447.0,4199.0,0.0
177542,12/13/2020,Missouri,US,2020-12-14 05:26:27,353178.0,4609.0,0.0
177547,12/13/2020,Montana,US,2020-12-14 05:26:27,73303.0,818.0,0.0
177565,12/13/2020,Nebraska,US,2020-12-14 05:26:27,148861.0,1373.0,0.0
177567,12/13/2020,Nevada,US,2020-12-14 05:26:27,186833.0,2539.0,0.0
177570,12/13/2020,New Hampshire,US,2020-12-14 05:26:27,30956.0,603.0,0.0
177571,12/13/2020,New Jersey,US,2020-12-14 05:26:27,440464.0,17751.0,0.0
177572,12/13/2020,New Mexico,US,2020-12-14 05:26:27,119800.0,1957.0,0.0
177574,12/13/2020,New York,US,2020-12-14 05:26:27,784815.0,35620.0,0.0
177585,12/13/2020,North Carolina,US,2020-12-14 05:26:27,436595.0,5823.0,0.0
177586,12/13/2020,North Dakota,US,2020-12-14 05:26:27,87871.0,1152.0,0.0
177589,12/13/2020,Northern Mariana Islands,US,2020-12-14 05:26:27,113.0,2.0,0.0
177602,12/13/2020,Ohio,US,2020-12-14 05:26:27,562727.0,7492.0,0.0
177606,12/13/2020,Oklahoma,US,2020-12-14 05:26:27,237668.0,2064.0,0.0
177610,12/13/2020,Oregon,US,2020-12-14 05:26:27,93853.0,1155.0,0.0
177623,12/13/2020,Pennsylvania,US,2020-12-14 05:26:27,495099.0,12490.0,0.0
177637,12/13/2020,Puerto Rico,US,2020-12-14 05:26:27,62431.0,1272.0,0.0
177650,12/13/2020,Recovered,US,2020-12-14 05:26:27,0.0,0.0,6298082.0
177654,12/13/2020,Rhode Island,US,2020-12-14 05:26:27,70818.0,1509.0,0.0
177706,12/13/2020,South Carolina,US,2020-12-14 05:26:27,252206.0,4739.0,0.0
177707,12/13/2020,South Dakota,US,2020-12-14 05:26:27,91038.0,1259.0,0.0
